# Production's answers for src/ng/paralog/production_parity.rs — frozen at promotion plan step C4.
#
# Every value below was computed by production's paralog filter — src/paralog/ and
# src/var_calling/paralog_filter/calibrate.rs — at commit d9e7b076, on the inputs the named
# test in production_parity.rs builds, by that test instrumented to write out what production
# returned. ng's copy agreed with each value at that commit, within the tolerances the test states.
#
# Format: one `key<TAB>value` per line. The key's first segment names the test's section.
# An f64 is its IEEE-754 bit pattern as 16 hex digits, so NaN and -0.0 survive; an Option<f64>
# is that or `none`; counts are decimal; booleans are `true`/`false`. A probe ratio or target
# in a key is written with Rust's `{:?}`.
sweep/1/0/ratio	405547d44ed9aa32
one_sample/112/samples_used	1
one_sample/112/confident_homalt_carriers	0
one_sample/113/ratio	c0326d055b8abaf4
one_sample/113/real_variant	c053795c175bf62e
one_sample/113/hidden_paralog	c058149d6e3ea4eb
one_sample/113/samples_used	1
one_sample/113/confident_homalt_carriers	0
one_sample/114/ratio	4084be2b4da3e528
one_sample/114/real_variant	c0863be248618ca4
one_sample/114/hidden_paralog	c047db6fabda77c8
one_sample/114/samples_used	1
one_sample/114/confident_homalt_carriers	0
one_sample/115/ratio	402a06ca0de94efd
one_sample/115/real_variant	c032df0614592876
one_sample/115/hidden_paralog	c0176e84359203de
one_sample/115/samples_used	1
one_sample/115/confident_homalt_carriers	0
one_sample/116/ratio	c06326ef7a56cc7a
one_sample/116/real_variant	c0555b8949ab1777
one_sample/116/hidden_paralog	c06dd4b41f2c5836
one_sample/116/samples_used	1
one_sample/116/confident_homalt_carriers	1
one_sample/117/ratio	0000000000000000
one_sample/117/real_variant	0000000000000000
one_sample/117/hidden_paralog	0000000000000000
one_sample/117/samples_used	0
one_sample/117/confident_homalt_carriers	0
one_sample/118/ratio	400cc7e3440a0600
one_sample/118/real_variant	c05e8fd9bc1546d8
one_sample/118/hidden_paralog	c05da99aa1f4f6a8
one_sample/118/samples_used	1
one_sample/118/confident_homalt_carriers	0
one_sample/119/ratio	c04220fb09c076d8
one_sample/119/real_variant	c05573327d886649
one_sample/119/hidden_paralog	c05e83b00268a1b5
one_sample/119/samples_used	1
one_sample/119/confident_homalt_carriers	1
one_sample/120/ratio	0000000000000000
one_sample/120/real_variant	0000000000000000
one_sample/120/hidden_paralog	0000000000000000
one_sample/120/samples_used	0
one_sample/120/confident_homalt_carriers	0
one_sample/121/ratio	0000000000000000
one_sample/121/real_variant	0000000000000000
one_sample/121/hidden_paralog	0000000000000000
one_sample/121/samples_used	0
one_sample/121/confident_homalt_carriers	0
one_sample/122/ratio	4011c887a5a368e7
one_sample/122/real_variant	c01a424876b2ad32
one_sample/122/hidden_paralog	c000f381a21e8896
one_sample/122/samples_used	1
one_sample/122/confident_homalt_carriers	0
one_sample/123/ratio	404634eb034e4c5e
one_sample/123/real_variant	c0477eb26ac4b40d
one_sample/123/hidden_paralog	c0049c7677667af8
one_sample/123/samples_used	1
one_sample/123/confident_homalt_carriers	0
one_sample/124/ratio	0000000000000000
one_sample/124/real_variant	0000000000000000
one_sample/124/hidden_paralog	0000000000000000
one_sample/124/samples_used	0
one_sample/124/confident_homalt_carriers	0
one_sample/125/ratio	bfdeb440f8183900
one_sample/125/real_variant	c01b9cccbc4ec492
one_sample/125/hidden_paralog	c01d8810cbd04822
one_sample/125/samples_used	1
one_sample/125/confident_homalt_carriers	0
one_sample/126/ratio	0000000000000000
one_sample/126/real_variant	0000000000000000
one_sample/126/hidden_paralog	0000000000000000
one_sample/126/samples_used	0
one_sample/126/confident_homalt_carriers	0
one_sample/127/ratio	c055275ab00344a3
one_sample/127/real_variant	c045046fc92b0798
one_sample/127/hidden_paralog	c05fa9929498c86f
one_sample/127/samples_used	1
one_sample/127/confident_homalt_carriers	1
one_sample/128/ratio	0000000000000000
one_sample/128/real_variant	0000000000000000
one_sample/128/hidden_paralog	0000000000000000
one_sample/128/samples_used	0
one_sample/128/confident_homalt_carriers	0
one_sample/129/ratio	4069e3ef078311f8
one_sample/129/real_variant	c07c18bc1e18b64e
one_sample/129/hidden_paralog	c06e4d8934ae5aa4
one_sample/129/samples_used	1
one_sample/129/confident_homalt_carriers	0
one_sample/130/ratio	4087cca009cabb59
one_sample/130/real_variant	c089b750de0ef11b
one_sample/130/hidden_paralog	c04eab0d44435c24
one_sample/130/samples_used	1
one_sample/130/confident_homalt_carriers	1
one_sample/131/ratio	c068392ae5b81f65
one_sample/131/real_variant	c01110d95a791347
one_sample/131/hidden_paralog	c068c1b1b08be7ff
one_sample/131/samples_used	1
one_sample/131/confident_homalt_carriers	1
one_sample/132/ratio	0000000000000000
one_sample/132/real_variant	0000000000000000
one_sample/132/hidden_paralog	0000000000000000
one_sample/132/samples_used	0
one_sample/132/confident_homalt_carriers	0
one_sample/133/ratio	4067404b2a2d321e
one_sample/133/real_variant	c076ad366d537f59
one_sample/133/hidden_paralog	c0661a21b079cc94
one_sample/133/samples_used	1
one_sample/133/confident_homalt_carriers	0
one_sample/134/ratio	bfe2ad8508523e40
one_sample/134/real_variant	c04213dbd8364b69
one_sample/134/hidden_paralog	c0425e91ec579462
one_sample/134/samples_used	1
one_sample/134/confident_homalt_carriers	0
one_sample/135/ratio	4043e3867d41b4bc
one_sample/135/real_variant	c045262697db5402
one_sample/135/hidden_paralog	c0042a01a999f45e
one_sample/135/samples_used	1
one_sample/135/confident_homalt_carriers	0
one_sample/136/ratio	0000000000000000
one_sample/136/real_variant	0000000000000000
one_sample/136/hidden_paralog	0000000000000000
one_sample/136/samples_used	0
one_sample/136/confident_homalt_carriers	0
one_sample/137/ratio	c035a32653b7bfd0
one_sample/137/real_variant	c07263844f7e574c
one_sample/137/hidden_paralog	c073bdb6b4b9d349
one_sample/137/samples_used	1
one_sample/137/confident_homalt_carriers	0
one_sample/138/ratio	0000000000000000
one_sample/138/real_variant	0000000000000000
one_sample/138/hidden_paralog	0000000000000000
one_sample/138/samples_used	0
one_sample/138/confident_homalt_carriers	0
one_sample/139/ratio	4031176dddd5769e
one_sample/139/real_variant	c040384355bd464e
one_sample/139/hidden_paralog	c02eb2319b4a2bfd
one_sample/139/samples_used	1
one_sample/139/confident_homalt_carriers	0
one_sample/140/ratio	bfdd3786d07fb380
one_sample/140/real_variant	c01e203ebc9744a0
one_sample/140/hidden_paralog	c01ff3b7299f3fd8
one_sample/140/samples_used	1
one_sample/140/confident_homalt_carriers	0
one_sample/141/ratio	401ec781d146b220
one_sample/141/real_variant	c06da200f3696a1a
one_sample/141/hidden_paralog	c06cabc4e4df3489
one_sample/141/samples_used	1
one_sample/141/confident_homalt_carriers	0
one_sample/142/ratio	bffecf6dcfb22fc0
one_sample/142/real_variant	c058165a448f92b6
one_sample/142/hidden_paralog	c0589197fbce5b75
one_sample/142/samples_used	1
one_sample/142/confident_homalt_carriers	0
one_sample/143/ratio	0000000000000000
one_sample/143/real_variant	0000000000000000
one_sample/143/hidden_paralog	0000000000000000
one_sample/143/samples_used	0
one_sample/143/confident_homalt_carriers	0
one_sample/144/ratio	0000000000000000
one_sample/144/real_variant	0000000000000000
one_sample/144/hidden_paralog	0000000000000000
one_sample/144/samples_used	0
one_sample/144/confident_homalt_carriers	0
one_sample/145/ratio	0000000000000000
one_sample/145/real_variant	0000000000000000
one_sample/145/hidden_paralog	0000000000000000
one_sample/145/samples_used	0
one_sample/145/confident_homalt_carriers	0
one_sample/146/ratio	c003e90a2f5deb00
one_sample/146/real_variant	c06e094cd1342c99
one_sample/146/hidden_paralog	c06e58f0f9f1a445
one_sample/146/samples_used	1
one_sample/146/confident_homalt_carriers	0
one_sample/147/ratio	40446956dbb95476
one_sample/147/real_variant	c06477693a0d90e2
one_sample/147/hidden_paralog	c05eba27063e7789
one_sample/147/samples_used	1
one_sample/147/confident_homalt_carriers	0
one_sample/148/ratio	406832e4e4e0703a
one_sample/148/real_variant	c07bcea46a1d2abf
one_sample/148/hidden_paralog	c06f6a63ef59e544
one_sample/148/samples_used	1
one_sample/148/confident_homalt_carriers	0
one_sample/149/ratio	40051cb29a7313c0
one_sample/149/real_variant	c06eeb0c74efa2a0
one_sample/149/hidden_paralog	c06e9699aa85d651
one_sample/149/samples_used	1
one_sample/149/confident_homalt_carriers	0
one_sample/150/ratio	401946804e118b03
one_sample/150/real_variant	c020d7f2dc2f5e99
one_sample/150/hidden_paralog	c000d2cad49a645e
one_sample/150/samples_used	1
one_sample/150/confident_homalt_carriers	0
one_sample/151/ratio	0000000000000000
one_sample/151/real_variant	0000000000000000
one_sample/151/hidden_paralog	0000000000000000
one_sample/151/samples_used	0
one_sample/151/confident_homalt_carriers	0
one_sample/152/ratio	c06c024c85d93785
one_sample/152/real_variant	c03ec26c3471e822
one_sample/152/hidden_paralog	c06fda9a0c677489
one_sample/152/samples_used	1
one_sample/152/confident_homalt_carriers	1
one_sample/153/ratio	4043d662593ebbad
one_sample/153/real_variant	c0452b1fd2fecd9c
one_sample/153/hidden_paralog	c0054bd79c011ef1
one_sample/153/samples_used	1
one_sample/153/confident_homalt_carriers	0
one_sample/154/ratio	c075104db5c14e74
one_sample/154/real_variant	c016dbf4cdf61828
one_sample/154/hidden_paralog	c0756bbd88f926d5
one_sample/154/samples_used	1
one_sample/154/confident_homalt_carriers	1
one_sample/155/ratio	4007fd22851b1700
one_sample/155/real_variant	c06feb015d02da97
one_sample/155/hidden_paralog	c06f8b0cd2ee6e3b
one_sample/155/samples_used	1
one_sample/155/confident_homalt_carriers	0
one_sample/156/ratio	0000000000000000
one_sample/156/real_variant	0000000000000000
one_sample/156/hidden_paralog	0000000000000000
one_sample/156/samples_used	0
one_sample/156/confident_homalt_carriers	0
one_sample/157/ratio	c064965cd3669e88
one_sample/157/real_variant	c04a5a1dcd16dace
one_sample/157/hidden_paralog	c06b2ce446ac553b
one_sample/157/samples_used	1
one_sample/157/confident_homalt_carriers	1
one_sample/158/ratio	40608161e5d8bd89
one_sample/158/real_variant	c07184c96116df84
one_sample/158/hidden_paralog	c0628830dc55017f
one_sample/158/samples_used	1
one_sample/158/confident_homalt_carriers	0
one_sample/159/ratio	4048b794ef6345a6
one_sample/159/real_variant	c064a024e7349477
one_sample/159/hidden_paralog	c05ce47f56b7861b
one_sample/159/samples_used	1
one_sample/159/confident_homalt_carriers	0
one_sample/160/ratio	403985c0766c2840
one_sample/160/real_variant	c0569e9ed79d73a0
one_sample/160/hidden_paralog	c0503d2eba026990
one_sample/160/samples_used	1
one_sample/160/confident_homalt_carriers	0
one_sample/161/ratio	40529eb1e387c0ee
one_sample/161/real_variant	c06bf0e77597023a
one_sample/161/hidden_paralog	c062a18e83d321c3
one_sample/161/samples_used	1
one_sample/161/confident_homalt_carriers	0
one_sample/162/ratio	c03f99dd8aff27f5
one_sample/162/real_variant	c034de9f75069b53
one_sample/162/hidden_paralog	c04a3c3e8002e1a4
one_sample/162/samples_used	1
one_sample/162/confident_homalt_carriers	1
one_sample/163/ratio	404882cd62d5fcc2
one_sample/163/real_variant	c05a58803a42d39f
one_sample/163/hidden_paralog	c04c2e3311afaa7c
one_sample/163/samples_used	1
one_sample/163/confident_homalt_carriers	0
one_sample/164/ratio	bfd9a940254219f4
one_sample/164/real_variant	bfd90e5c56080b2c
one_sample/164/hidden_paralog	bfe95bce3da51290
one_sample/164/samples_used	1
one_sample/164/confident_homalt_carriers	0
one_sample/165/ratio	403b137be3ba5920
one_sample/165/real_variant	c06f286b9bf4cf12
one_sample/165/hidden_paralog	c06bc5fc1f7d83ee
one_sample/165/samples_used	1
one_sample/165/confident_homalt_carriers	0
one_sample/166/ratio	0000000000000000
one_sample/166/real_variant	0000000000000000
one_sample/166/hidden_paralog	0000000000000000
one_sample/166/samples_used	0
one_sample/166/confident_homalt_carriers	0
one_sample/167/ratio	402c5f7418141d78
one_sample/167/real_variant	c05a997a70c642b5
one_sample/167/hidden_paralog	c0570d8bedc3bf06
one_sample/167/samples_used	1
one_sample/167/confident_homalt_carriers	0
one_sample/168/ratio	0000000000000000
one_sample/168/real_variant	0000000000000000
one_sample/168/hidden_paralog	0000000000000000
one_sample/168/samples_used	0
one_sample/168/confident_homalt_carriers	0
one_sample/169/ratio	c065bdba9360845a
one_sample/169/real_variant	c062c7f919923c24
one_sample/169/hidden_paralog	c07442d9d679603f
one_sample/169/samples_used	1
one_sample/169/confident_homalt_carriers	1
one_sample/170/ratio	0000000000000000
one_sample/170/real_variant	0000000000000000
one_sample/170/hidden_paralog	0000000000000000
one_sample/170/samples_used	0
one_sample/170/confident_homalt_carriers	0
one_sample/171/ratio	c05092346840b87e
one_sample/171/real_variant	c0410561f1c7ff5f
one_sample/171/hidden_paralog	c05914e56124b82d
one_sample/171/samples_used	1
one_sample/171/confident_homalt_carriers	1
one_sample/172/ratio	0000000000000000
one_sample/172/real_variant	0000000000000000
one_sample/172/hidden_paralog	0000000000000000
one_sample/172/samples_used	0
one_sample/172/confident_homalt_carriers	0
one_sample/173/ratio	405241aee95acec5
one_sample/173/real_variant	c0630781a02f76f2
one_sample/173/hidden_paralog	c053cd5457041f1f
one_sample/173/samples_used	1
one_sample/173/confident_homalt_carriers	0
one_sample/174/ratio	4050b8f4df101880
one_sample/174/real_variant	c05150013952d0d7
one_sample/174/hidden_paralog	c002e18b48570ae7
one_sample/174/samples_used	1
one_sample/174/confident_homalt_carriers	0
one_sample/175/ratio	40a59290ed2794e1
one_sample/175/real_variant	c0a61358bc0b1ab9
one_sample/175/hidden_paralog	c05018f9dc70bb0c
one_sample/175/samples_used	1
one_sample/175/confident_homalt_carriers	1
one_sample/176/ratio	0000000000000000
one_sample/176/real_variant	0000000000000000
one_sample/176/hidden_paralog	0000000000000000
one_sample/176/samples_used	0
one_sample/176/confident_homalt_carriers	0
one_sample/177/ratio	0000000000000000
one_sample/177/real_variant	0000000000000000
one_sample/177/hidden_paralog	0000000000000000
one_sample/177/samples_used	0
one_sample/177/confident_homalt_carriers	0
one_sample/178/ratio	406335fa53402316
one_sample/178/real_variant	c071efc5dea50096
one_sample/178/hidden_paralog	c060a9916a09de16
one_sample/178/samples_used	1
one_sample/178/confident_homalt_carriers	0
one_sample/179/ratio	3fe493f7e8dfc180
one_sample/179/real_variant	c052d87eb861cde8
one_sample/179/hidden_paralog	c052af56c8900e65
one_sample/179/samples_used	1
one_sample/179/confident_homalt_carriers	0
one_sample/180/ratio	40534e90bad7db6d
one_sample/180/real_variant	c0579e1083994dec
one_sample/180/hidden_paralog	c0313dff2305c9fb
one_sample/180/samples_used	1
one_sample/180/confident_homalt_carriers	0
one_sample/181/ratio	c0018c0f03f2fe60
one_sample/181/real_variant	c055e60b0ced9af5
one_sample/181/hidden_paralog	c056726b850d32e8
one_sample/181/samples_used	1
one_sample/181/confident_homalt_carriers	0
one_sample/182/ratio	0000000000000000
one_sample/182/real_variant	0000000000000000
one_sample/182/hidden_paralog	0000000000000000
one_sample/182/samples_used	0
one_sample/182/confident_homalt_carriers	0
one_sample/183/ratio	40c252392d5e7a0e
one_sample/183/real_variant	c0c28184d47e2365
one_sample/183/hidden_paralog	c057a5d38fd4ab62
one_sample/183/samples_used	1
one_sample/183/confident_homalt_carriers	0
one_sample/184/ratio	3ff2e2854fd27760
one_sample/184/real_variant	c032dd72accdad50
one_sample/184/hidden_paralog	c031af4a57d085da
one_sample/184/samples_used	1
one_sample/184/confident_homalt_carriers	0
one_sample/185/ratio	403d460c2b84c989
one_sample/185/real_variant	c04e1b09787ef8d8
one_sample/185/hidden_paralog	c03ef006c5792827
one_sample/185/samples_used	1
one_sample/185/confident_homalt_carriers	0
one_sample/186/ratio	c06025d458f516b8
one_sample/186/real_variant	c072c0d14a002fbc
one_sample/186/hidden_paralog	c07ad3bb767abb18
one_sample/186/samples_used	1
one_sample/186/confident_homalt_carriers	0
one_sample/187/ratio	c03be67ff930c3a0
one_sample/187/real_variant	c06a2a7d2c02f8f3
one_sample/187/hidden_paralog	c06da74d2b291167
one_sample/187/samples_used	1
one_sample/187/confident_homalt_carriers	0
one_sample/188/ratio	402dbb2fb09ea498
one_sample/188/real_variant	c0435734cb9660f7
one_sample/188/hidden_paralog	c037d0d1bedd6fa2
one_sample/188/samples_used	1
one_sample/188/confident_homalt_carriers	1
one_sample/189/ratio	0000000000000000
one_sample/189/real_variant	0000000000000000
one_sample/189/hidden_paralog	0000000000000000
one_sample/189/samples_used	0
one_sample/189/confident_homalt_carriers	0
one_sample/190/ratio	c024f22d232c78a8
one_sample/190/real_variant	c057a2fe16c5cf6c
one_sample/190/hidden_paralog	c05a4143bb2b5e81
one_sample/190/samples_used	1
one_sample/190/confident_homalt_carriers	0
one_sample/191/ratio	407311640e9c293d
one_sample/191/real_variant	c07af12beafc3965
one_sample/191/hidden_paralog	c05f7f1f7180409f
one_sample/191/samples_used	1
one_sample/191/confident_homalt_carriers	0
one_sample/192/ratio	0000000000000000
one_sample/192/real_variant	0000000000000000
one_sample/192/hidden_paralog	0000000000000000
one_sample/192/samples_used	0
one_sample/192/confident_homalt_carriers	0
one_sample/193/ratio	0000000000000000
one_sample/193/real_variant	0000000000000000
one_sample/193/hidden_paralog	0000000000000000
one_sample/193/samples_used	0
one_sample/193/confident_homalt_carriers	0
one_sample/194/ratio	0000000000000000
one_sample/194/real_variant	0000000000000000
one_sample/194/hidden_paralog	0000000000000000
one_sample/194/samples_used	0
one_sample/194/confident_homalt_carriers	0
one_sample/195/ratio	403e9b7d3d739518
one_sample/195/real_variant	c040a34335ce7352
one_sample/195/hidden_paralog	c0055849714a8c5c
one_sample/195/samples_used	1
one_sample/195/confident_homalt_carriers	0
one_sample/196/ratio	0000000000000000
one_sample/196/real_variant	0000000000000000
one_sample/196/hidden_paralog	0000000000000000
one_sample/196/samples_used	0
one_sample/196/confident_homalt_carriers	0
one_sample/197/ratio	4038a31f5bc621e0
one_sample/197/real_variant	c0661489d803beae
one_sample/197/hidden_paralog	c0630025ec8afa72
one_sample/197/samples_used	1
one_sample/197/confident_homalt_carriers	0
one_sample/198/ratio	4030dd1716056130
one_sample/198/real_variant	c0724a701de972fa
one_sample/198/hidden_paralog	c0713c9eac891ce7
one_sample/198/samples_used	1
one_sample/198/confident_homalt_carriers	0
one_sample/199/ratio	c06a2cafb3f68294
one_sample/199/real_variant	c04ec608552a2ab8
one_sample/199/hidden_paralog	c070ef18e4a086a1
one_sample/199/samples_used	1
one_sample/199/confident_homalt_carriers	1
negative_copy_number/locus/ratio	40438387dd5c5464
negative_copy_number/locus/real_variant	c05b2a7ae4b5216a
negative_copy_number/locus/hidden_paralog	c05168b6f606f738
negative_copy_number/locus/samples_used	4
negative_copy_number/locus/confident_homalt_carriers	0
mismatched_sigma/2/0/1/ratio	0000000000000000
mismatched_sigma/2/0/1/real_variant	0000000000000000
mismatched_sigma/2/0/1/hidden_paralog	0000000000000000
mismatched_sigma/2/0/1/samples_used	0
mismatched_sigma/2/0/1/confident_homalt_carriers	0
mismatched_sigma/2/1/1/ratio	0000000000000000
mismatched_sigma/2/1/1/real_variant	0000000000000000
mismatched_sigma/2/1/1/hidden_paralog	0000000000000000
mismatched_sigma/2/1/1/samples_used	0
mismatched_sigma/2/1/1/confident_homalt_carriers	0
mismatched_sigma/2/2/3/ratio	0000000000000000
mismatched_sigma/2/2/3/real_variant	0000000000000000
mismatched_sigma/2/2/3/hidden_paralog	0000000000000000
mismatched_sigma/2/2/3/samples_used	0
mismatched_sigma/2/2/3/confident_homalt_carriers	0
mismatched_sigma/2/3/9/ratio	0000000000000000
mismatched_sigma/2/3/9/real_variant	0000000000000000
mismatched_sigma/2/3/9/hidden_paralog	0000000000000000
mismatched_sigma/2/3/9/samples_used	0
mismatched_sigma/2/3/9/confident_homalt_carriers	0
mismatched_sigma/10/0/9/ratio	0000000000000000
mismatched_sigma/10/0/9/real_variant	0000000000000000
mismatched_sigma/10/0/9/hidden_paralog	0000000000000000
